SMILES,uniprot_id1,uniprot_id2,scores,5AAN,id,qeppi,sas,tox,bbbp,model,docking 5AAN,docking 6QI4,6QI4
CNS(=O)(=O)c1cc2c(cc1-c1ccc([C@H]3CCC(=O)N3)cc1C(N)=O)OCCO2,P62166,Q9NPQ8,0.25122302004448,-6.22582,41_ric8_virtual_library,0.6389851118986432,3.2777754553059024,0.0,1,Freed2,-7.7,-7.3,-4.47261
CNCC(=O)C(=O)[C@H](N)[C@H](C)c1ccc(-c2ccccc2S(=O)(=O)NC)c(Cl)c1,P62166,Q9NPQ8,0.1735410450302021,-6.22207,480_ric8_virtual_library,0.5886402944650924,3.483348789002889,0.0,1,Freed2,-6.9,-6.9,-7.45087
[H]/N=C/S(=O)(=O)c1ccc(-c2ccc(C(=O)CNC)c(C(=O)C(N)=O)c2)cc1,P62166,Q9NPQ8,0.1674494812336917,-6.21879,72_ric8_virtual_library,0.5188445575200574,3.2485907430432306,0.0,1,Freed2,0.0,0.0,-7.7294
C[C@@H](c1ccc(-c2ccc(-c3ccccc3N)s2)cc1S(C)(=O)=O)[C@H](N)C=O,P62166,Q9NPQ8,0.0993258253019454,-6.21722,405_ric8_virtual_library,0.8693489324528163,3.5195598513973803,0.0,1,Freed2,-7.0,-7.3,-5.78152
CNC(=O)[C@@H](C)NC(=O)c1cccc(-c2cnn(CCC(=O)[O-])c2)c1,P62166,Q9NPQ8,0.0952383571031801,-6.20921,393_ric8_virtual_library,0.6776915010415895,3.0570091565943294,0.0,1,Hgraph,-7.6,-6.9,-6.24306
CC[C@H]([NH3+])C(=O)c1ccc(-c2cccc3c(NC(N)=O)ccnc23)cc1[SH](=O)=O,P62166,Q9NPQ8,0.4151415737087891,-6.20745,23_ric8_virtual_library,0.572607124171535,3.890221646286739,0.0,1,Freed2,-7.7,-8.3,-8.47927
CNCC(=O)/C=C\c1cccc(-c2cc(C(=O)CNC)sc2Br)c1,P62166,Q9NPQ8,0.112310422576413,-6.20528,152_ric8_virtual_library,0.8132495026811211,2.9590826317741747,0.0,1,Freed2,-6.6,-6.5,-6.44708
CNCC(=O)C(=O)[C@@H](N)[C@H](C)c1ccc(-c2ccccc2S(=O)(=O)NC)c(Cl)c1,P62166,Q9NPQ8,0.1371757549006601,-6.20475,480_ric8_virtual_library,0.5886402944650924,3.483348789002889,0.0,1,Freed2,-6.8,-6.9,-6.31914
C[C@@H](c1cc(-c2cc(C(N)=S)ccc2C(=O)C(N)=O)co1)[C@@H](N)C=O,P62166,Q9NPQ8,0.2820829292201587,-6.19476,60_ric8_virtual_library,0.5992191052057525,3.914731182436016,0.0,1,Freed2,-6.1,-5.9,-7.30742
C=Cc1ccc(NCC=O)c(-c2cccc3c(S(C)(=O)=O)ccnc23)c1,P62166,Q9NPQ8,0.1396538032985941,-6.19354,201_ric8_virtual_library,0.915038380076826,2.7969306485785186,0.0,1,Freed2,-7.4,-7.0,-6.49704
C[C@H](c1nnc(-c2ccc([C@H]3CCC(=O)N3)cc2-c2ccc([N+](=O)[O-])cc2)o1)[C@@H](N)C=O,P62166,Q9NPQ8,0.0128689216576002,-6.19294,180_ric8_virtual_library,0.5954771278239377,3.925961730388501,0.0,1,Freed2,-8.0,-8.0,-7.05118
CC[C@H](N)C(=O)/C=C\c1ccc(C(=O)C(N)=O)c(-c2nnco2)c1,P62166,Q9NPQ8,0.1669715256426486,-6.19204,76_ric8_virtual_library,0.5694099263364675,3.48659251826602,0.0,1,Freed2,-6.3,-7.0,-6.02982
CC[C@@H](N)C(=O)c1ccc(NC(N)=O)c(-c2ccnc3c([C@H]4CCC(=O)N4)cccc23)c1,P62166,Q9NPQ8,0.4331452721078802,-6.18892,15_ric8_virtual_library,0.601603256088696,3.5909419412385466,0.0,1,Freed2,-8.0,-8.0,-5.61451
CC[C@H](C)NC(=O)c1ccc2c([C@H](C)NC(=O)CCC(=O)[O-])cc(=O)oc2c1,P62166,Q9NPQ8,0.3122079917876702,-6.18123,400_ric8_virtual_library,0.6822636888461436,3.441127257675314,0.0,1,Hgraph,-7.0,-7.3,-6.7521
CC[C@@H](N)C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)C[NH2+]C)c2)ccc1Br,P62166,Q9NPQ8,0.0494156372715309,-6.18023,270_ric8_virtual_library,0.5554915265347535,3.568265947649932,0.0,1,Freed2,-7.7,-7.0,-7.33697
CC[C@H]([NH3+])C(=O)NC(=O)c1ccc(C(=O)C(N)=O)cc1-c1occc1Br,P62166,Q9NPQ8,0.1531254997150042,-6.17764,81_ric8_virtual_library,0.6599853187465391,3.7436578351082943,0.0,1,Freed2,-7.0,-7.4,-7.86117
C[C@H](NS(C)(=O)=O)c1ccc(N2C(=O)Cc3ccccc3C2=O)cc1Cl,P62166,Q9NPQ8,0.0231992730045347,-6.17731,498_ric8_virtual_library,0.7861834146949552,2.8119938821598343,0.0,1,Taiga,-7.4,-7.7,-6.35188
CCCCc1ccc(-c2ccc(NC(=O)[C@@H](C)NC(=O)CC(=O)[O-])cc2)cc1,P62166,Q9NPQ8,0.2821914665281081,-6.17727,344_ric8_virtual_library,0.6828077899287832,2.6917845800790623,0.0,1,Hgraph,-8.0,-8.2,-8.41206
C[NH2+]CC(=O)/C=C/c1ccc(-c2ccc([SH](=O)=O)cc2)c(C(=O)CN)c1,P62166,Q9NPQ8,0.0936607648339883,-6.17201,103_ric8_virtual_library,0.6700956779936489,3.716423720232891,0.0,1,Freed2,-7.0,-7.5,-5.99927
CC[C@@H](N)C(=O)/N=C(\C(=O)[C@@H](N)CC)c1cccc(-c2ccccc2[N+](=O)[O-])c1,P62166,Q9NPQ8,0.0634543912467133,-6.17102,348_ric8_virtual_library,0.6805681430263834,3.531773611113592,0.0,1,Freed2,-7.1,-7.4,-5.71969
CC[C@H](N)C(=O)c1cc(-c2coc(S(C)(=O)=O)c2)ccc1NC(N)=O,P62166,Q9NPQ8,0.2195095389112086,-6.17079,146_ric8_virtual_library,0.6091963901483837,3.368365788152258,0.0,1,Freed2,-6.7,-7.3,-6.17138
CC[C@@H]([NH3+])C(=O)/C=C/c1cc(-c2ccccc2N)ccc1S(=O)(=O)NC,P62166,Q9NPQ8,0.2290625886045047,-6.16611,169_ric8_virtual_library,0.6777990164371822,3.47944480306991,0.0,1,Freed2,-7.1,-6.9,-5.61901
COCc1ccc(-c2cc3c(cc2[C@H](C)[C@H](N)C=O)OCCO3)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.1039278927465331,-6.16291,308_ric8_virtual_library,0.68440516218765,3.6649568511330655,0.0,1,Freed2,-6.4,-6.2,-5.71385
CNCC(=O)c1ccc([C@H](C)[C@@H](N)C(=O)C(N)=S)c(-c2ccc(Br)o2)c1,P62166,Q9NPQ8,0.1064789939919747,-6.1629,143_ric8_virtual_library,0.6802927405489566,3.796850567427148,0.0,1,Freed2,-6.5,-6.3,-7.09573
CNCC(=O)c1ccc(-c2occc2Br)c([C@H](C)[C@H](N)C(=O)S(C)(=O)=O)c1,P62166,Q9NPQ8,0.2101027343165119,-6.16228,58_ric8_virtual_library,0.6795529893607611,3.9790419299114,0.0,1,Freed2,-6.4,-6.2,-6.73098
CNC(=O)[C@@H](C)NC(=O)c1cc2c(cc1OC(C)=O)O[C@H](C)C=C2,P62166,Q9NPQ8,0.2106817541298478,-6.16002,534_ric8_virtual_library,0.5359010123057216,3.482424600465764,0.0,1,Hgraph,-7.1,-6.7,-6.39613
CNCC(=O)c1ccc(Cl)c(-c2ccc(S(C)(=O)=O)s2)c1,P62166,Q9NPQ8,0.2273792653579126,-6.1581,105_ric8_virtual_library,0.7925337354733435,2.4753982763026148,0.0,1,Freed2,-6.4,-6.1,-6.79322
O=C1NC(=O)[C@]2(C[C@@H](NC(=O)c3cc(-c4ccc(F)cc4)nc4onc(C5CC5)c34)C2)N1,P62166,Q9NPQ8,0.0876017431147084,-6.1564,212_ric8_virtual_library,0.722528929949827,3.344178659469141,0.0,1,Synthemol,-8.7,-8.7,-7.34175
C=CCOc1cc(S(C)(=O)=O)ccc1NCC(=O)c1ccc2c(c1)OCCO2,P62166,Q9NPQ8,0.0373702066866734,-6.15603,455_ric8_virtual_library,0.6751176029644149,2.449367427817481,0.0,1,Freed2,-7.4,-7.3,-6.92127
O=C1CC[C@H](n2nc(-c3ccc(Br)cc3F)c3ccccc3c2=O)C(=O)N1,P62166,Q9NPQ8,0.1278743203274797,-6.15002,265_ric8_virtual_library,0.8081480089915396,2.966607777696652,0.0,1,Hgraph,-8.7,-8.0,-6.79507
CC[C@H]([NH3+])C(=O)CNS(=O)(=O)c1cc(-c2cccc(C(=O)CNC)c2)ccc1Br,P62166,Q9NPQ8,0.1045789614230004,-6.14719,270_ric8_virtual_library,0.5632435471177328,3.4323142436577214,0.0,1,Freed2,-7.7,-7.0,-7.6753
C[C@@H](c1csc(-c2ccc(C(=O)C(N)=O)cc2C(N)=S)n1)[C@@H](N)C=O,P62166,Q9NPQ8,0.2626378031506068,-6.14627,13_ric8_virtual_library,0.5390449565990967,3.9179343971317664,0.0,1,Freed2,-6.6,-6.6,-6.79515
CNCC(=O)C(=O)[C@@H]([NH3+])[C@@H](C)c1cccc(-c2cccc(C(N)=S)c2)c1,P62166,Q9NPQ8,0.1463529283531828,-6.14446,159_ric8_virtual_library,0.6725024828749653,3.6970201325099534,0.0,1,Freed2,-7.3,-7.1,-6.41853
CC[C@H](N)C(=O)c1cccc(-c2ccc(C(=O)CC(=O)CNC)cc2)c1,P62166,Q9NPQ8,0.1378098274066098,-6.13759,104_ric8_virtual_library,0.7033769216699625,2.85245179115225,0.0,1,Freed2,-7.3,-7.5,-7.1187
CNS(=O)(=O)c1ccc(-c2ccc(Br)o2)c(C(=O)C(=O)NC(=O)C[NH2+]C)c1,P62166,Q9NPQ8,0.1424510358265132,-6.13297,284_ric8_virtual_library,0.6245467315798947,3.329657047191024,0.0,1,Freed2,-7.2,-6.6,-6.87037
CNC(=O)[C@H](C)NC(=O)c1cc2c(cc1OC(C)=O)O[C@H](C)C=C2,P62166,Q9NPQ8,0.1266646074734287,-6.12885,534_ric8_virtual_library,0.5359010123057216,3.482424600465764,0.0,1,Hgraph,-7.0,-6.8,-6.7465
COCc1ccc(-c2cc3c(cc2[C@@H](C)[C@H]([NH3+])C=O)OCCO3)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.1060804992616752,-6.12581,308_ric8_virtual_library,0.7591254650152681,3.9213097357484505,0.0,1,Freed2,-6.4,-6.4,-4.32025
CNCC(=O)C(=O)[C@H](N)[C@@H](C)c1cccc(-c2cccc(C(N)=S)c2)c1,P62166,Q9NPQ8,0.1697299308002147,-6.12514,159_ric8_virtual_library,0.7086034381119436,3.366535842152423,0.0,1,Freed2,-7.4,-7.0,-7.22298
CC[C@@H](N)C(=O)Sc1ccc(-c2ccc([C@@H](C)[C@@H]([NH3+])C=O)cc2)cc1,P62166,Q9NPQ8,0.1302078234782432,-6.1231,232_ric8_virtual_library,0.7944261157347994,3.929013230858169,0.0,1,Freed2,-7.3,-7.5,-6.979
CNCC(=O)c1cc([C@H](C)[C@@H](C=O)NC(N)=O)ccc1-c1ccc([N+](=O)[O-])cc1,P62166,Q9NPQ8,0.1446458813621159,-6.12299,524_ric8_virtual_library,0.5399859412146472,3.526569911016219,0.0,1,Freed2,-6.7,-7.4,-6.61094
C=NC(=O)[C@H]([NH3+])[C@@H](C)c1cc(-c2ccc3c(c2)OCCO3)ccc1NC(N)=O,P62166,Q9NPQ8,0.1853106329793752,-6.12111,174_ric8_virtual_library,0.6565796743473983,3.871036974274503,0.0,1,Freed2,-7.1,-7.7,-5.53487
CS(=O)(=O)c1coc(-c2cc([C@H]3CCC(=O)N3)ccc2-c2ccsc2Br)c1,P62166,Q9NPQ8,0.0528202030312321,-6.11722,373_ric8_virtual_library,0.938990655767532,3.612201097534708,0.0,1,Freed2,-7.7,-7.6,-7.09744
CC[C@H]([NH3+])C(=O)c1ccc(NC(N)=O)c(-c2cc3c(cc2N2CCCC2=O)OCCO3)c1,P62166,Q9NPQ8,0.1066296631887537,-6.11604,358_ric8_virtual_library,0.6997296309150007,3.5437278902383724,0.0,1,Freed2,-7.3,-7.2,-6.19397
CNCC(=O)c1ccc(-c2cc3c(cc2C(N)=S)OCCO3)c(C(=O)C(N)=O)c1,P62166,Q9NPQ8,0.2923247905884059,-6.11185,55_ric8_virtual_library,0.56754093409515,2.846666459982764,0.0,1,Freed2,-6.6,-6.5,-6.55149
CC[C@H](N)C(=O)/C=C\c1cc(-c2ccccc2N)ccc1S(=O)(=O)NC,P62166,Q9NPQ8,0.2547109873031103,-6.11181,169_ric8_virtual_library,0.7134135851508903,3.0875362440233225,0.0,1,Freed2,-7.3,-6.9,-5.80585
C[C@@H](c1ccc(-c2c[nH]c3cc(S(C)(=O)=O)ccc23)cc1C(=O)C(N)=O)[C@H](N)C=O,P62166,Q9NPQ8,0.2207181626463378,-6.1112,66_ric8_virtual_library,0.6795205387460381,3.672788932435501,0.0,1,Freed2,-7.0,-7.4,-7.29047
C[C@H](c1cc2c(cc1-c1ccc(C(N)=S)cc1C(N)=O)OCCO2)[C@H]([NH3+])C=O,P62166,Q9NPQ8,0.3213716032469189,-6.1108,231_ric8_virtual_library,0.6804755125164915,3.930909301946831,0.0,1,Freed2,-6.6,-6.4,-5.37408
C[C@@H](c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1Cl)[C@H](N)C(=O)C(=O)C(N)=O,P62166,Q9NPQ8,0.0932644636018598,-6.10836,539_ric8_virtual_library,0.5871703023718851,3.39610953144706,0.0,1,Freed2,-7.0,-7.5,-6.96268
CC[C@@H]([NH3+])C(=O)/C=C\c1ccc(C(=O)C(N)=O)c(-c2nnco2)c1,P62166,Q9NPQ8,0.1966352624623914,-6.10576,76_ric8_virtual_library,0.6278677899327363,3.908191119664621,0.0,1,Freed2,-6.5,-7.0,-7.2318
CN(C)C(=O)c1c(C(N)=O)nc(-c2ccc(S(C)(=O)=O)cc2)c2ccccc12,P62166,Q9NPQ8,0.0564525894747963,-6.10099,404_ric8_virtual_library,0.8531147397354176,2.354338718751732,0.0,1,Hgraph,-8.4,-8.0,-6.38388
C[C@@H](OC(=O)CCC[C@@]1(C)NC(=O)NC1=O)C(=O)Nc1ccc(Oc2ccccc2)cc1,P62166,Q9NPQ8,0.1778565292623408,-6.09856,127_ric8_virtual_library,0.5928272939290516,3.0716111720077777,0.0,1,Synthemol,-8.1,-8.2,-6.54785
CNCC(=O)C(=O)[C@@H](N)[C@H](C)c1cccc(-c2cccc(C(N)=S)c2)c1,P62166,Q9NPQ8,0.2051067617681619,-6.0922,159_ric8_virtual_library,0.7086034381119436,3.366535842152423,0.0,1,Freed2,-7.5,-7.3,-7.31223
CNC(=O)c1cccc(-c2ccc3cc(-c4c[nH]c([C@H](C)NC(=O)CC(C)(C)C)n4)c(=O)oc3c2)c1,P62166,Q9NPQ8,0.0927534431565001,-6.08937,463_ric8_virtual_library,0.7424137791467337,3.3566043342288143,0.0,1,Hgraph,-10.7,-9.8,-7.3972
CC[C@@H](N)C(=O)Sc1ccc(-c2ccc([C@H](C)[C@H](N)C=O)cc2)cc1,P62166,Q9NPQ8,0.0835074542953366,-6.07863,232_ric8_virtual_library,0.8288666010614533,3.631792495072217,0.0,1,Freed2,-7.0,-7.5,-6.43083
CNCC(=O)C(=O)[C@@H]([NH3+])[C@H](C)c1cccc(-c2cccc(C(N)=S)c2)c1,P62166,Q9NPQ8,0.195251586683896,-6.07545,159_ric8_virtual_library,0.6725024828749653,3.6970201325099534,0.0,1,Freed2,-7.5,-7.3,-7.12445
CN(C)c1coc(-c2cc(C(=O)C(N)=O)ccc2C(=O)[O-])c1,P62166,Q9NPQ8,0.2100975318524993,-6.07543,119_ric8_virtual_library,0.6430645976779014,3.21947511729106,0.0,1,Freed2,-6.9,-6.3,-4.89664
C[C@@H](N)C(=O)Nc1ccccc1-c1nc(CCS(C)(=O)=O)no1,P62166,Q9NPQ8,0.0601965180902454,-6.0746,181_ric8_virtual_library,0.5969939543222291,2.828649437299786,0.0,1,Hgraph,-7.0,-6.5,-6.02512
CNS(=O)(=O)c1ccc(C(=O)C[NH2+]C)cc1-c1cc(C(N)=S)on1,P62166,Q9NPQ8,0.022761375794995,-6.07304,244_ric8_virtual_library,0.6000092164922828,3.50918002292493,0.0,1,Freed2,-6.1,-5.6,-5.60609
[NH3+][C@H]1CCc2cc(Br)ccc2N(C(=O)Nc2ccc(C[C@H]3CC(=O)NC3=O)cc2)C1=O,P62166,Q9NPQ8,0.0465484789894374,-6.07124,213_ric8_virtual_library,0.6508262313981256,3.761598385203627,0.0,1,Synthemol,-9.2,-9.0,-6.16076
O=C1CC[C@H](CC(=O)Nc2ccc(N3C(=O)c4cccc5c([N+](=O)[O-])ccc(c45)C3=O)cc2)C(=O)N1,P62166,Q9NPQ8,0.0930543234104038,-6.07065,475_ric8_virtual_library,0.6815571378368798,3.056015397442829,0.0,1,Synthemol,-9.6,-9.6,-6.88063
C[C@H](c1ccc(Cl)c(-c2ncc(C(=O)C(N)=O)cn2)c1)[C@H](N)C=O,P62166,Q9NPQ8,0.1204647152919081,-6.07012,540_ric8_virtual_library,0.6827991946462629,3.6820158430693146,0.0,1,Freed2,-6.8,-6.6,-6.31202
CC[C@H](N)C(=O)/C=C/c1cc(-c2ccccc2N)ccc1S(=O)(=O)NC,P62166,Q9NPQ8,0.340387156773536,-6.06704,169_ric8_virtual_library,0.7134135851508903,3.0875362440233225,0.0,1,Freed2,-7.2,-6.9,-3.26541
CC[C@@H](N)C(=O)/N=C(/c1cccc(-c2ccc([SH](=O)=O)cc2)c1)c1occc1Br,P62166,Q9NPQ8,0.1467719271479354,-6.06353,260_ric8_virtual_library,0.9524827767093268,3.81778166765426,0.0,1,Freed2,-7.7,-8.0,-6.75186
CC[C@H](N)C(=O)c1ccc(S(=O)(=O)NC)cc1-c1ccc([C@H]([NH3+])c2c[nH]c3ccccc23)cc1,P62166,Q9NPQ8,0.1595646918503009,-6.05746,116_ric8_virtual_library,0.5128482344168938,3.6612174855976094,0.0,1,Freed2,-8.3,-8.3,-6.49352
C[C@H](c1ccc(Br)c(-c2cc(-c3ccc4c(c3)OCO4)ccc2S(N)(=O)=O)c1)[C@H]([NH3+])C=O,P62166,Q9NPQ8,0.2192184667308907,-6.05565,243_ric8_virtual_library,0.904106445780292,3.770951932595505,0.0,1,Freed2,-8.0,-7.8,-8.02073
CNCC(=O)c1ccc(-c2nnco2)cc1-c1cc([C@@H](C)[C@H](N)C=O)cc2c1OCO2,P62166,Q9NPQ8,0.0627549653954198,-6.04787,195_ric8_virtual_library,0.5356477177844465,3.954828063284168,0.0,1,Freed2,-6.8,-7.1,-6.39571
CC[C@@H](N)C(=O)c1ccccc1-c1cc(C(=O)CN)ccc1C(=O)C(N)=O,P62166,Q9NPQ8,0.4242902501928522,-6.04599,35_ric8_virtual_library,0.5795618083035905,3.0489687587847776,0.0,1,Freed2,-6.8,-6.4,-5.47492
CNCC(=O)c1ncc(-c2ccc(NC(N)=O)cc2C(=O)C=O)cn1,P62166,Q9NPQ8,0.0427819493716417,-6.04506,441_ric8_virtual_library,0.5156718406089427,2.840969630825472,0.0,1,Freed2,-6.4,-6.4,-7.2265
CNCC(=O)c1ccc(C(=O)[C@@H](N)[C@H](C)C(=O)C=O)c(-c2cccs2)c1,P62166,Q9NPQ8,0.0967111961489078,-6.04488,317_ric8_virtual_library,0.5697669297554381,3.653346243019163,0.0,1,Freed2,-6.6,-6.2,-6.77569
C[C@@H](c1ccc2c(-c3ccccc3C=O)c[nH]c2c1)[C@H]([NH3+])C(=O)NC(N)=O,P62166,Q9NPQ8,0.0530839099321207,-6.04257,207_ric8_virtual_library,0.473437820504816,3.7327818529883214,0.0,1,Freed2,-7.9,-8.4,-8.39255
C=NC(=O)[C@@H](N)[C@H](C)c1cc(-c2ccc3c(c2)OCCO3)ccc1NC(N)=O,P62166,Q9NPQ8,0.1883748719300943,-6.04039,174_ric8_virtual_library,0.6909639005206787,3.5798683352212484,0.0,1,Freed2,-7.1,-7.3,-6.29384
CC[C@@H](N)C(=O)NCC(=O)c1ccc(C#N)c(-c2ccc(Br)o2)c1,P62166,Q9NPQ8,0.0728498152572302,-6.03424,399_ric8_virtual_library,0.8153503661673975,2.999803707077209,0.0,1,Freed2,-6.9,-7.0,-6.42678
C[C@H](c1ccc2c(-c3ccccc3C=O)c[nH]c2c1)[C@@H](N)C(=O)NC(N)=O,P62166,Q9NPQ8,0.1274226426754114,-6.03281,207_ric8_virtual_library,0.5581945871952663,3.390892622219093,0.0,1,Freed2,-7.6,-8.5,-6.51926
CCOc1cccc2c(C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)[O-])nn(-c3ccc(Cl)cc3Cl)c12,P62166,Q9NPQ8,0.071954420256736,-6.03153,150_ric8_virtual_library,0.7154621710490318,3.468836628856113,0.0,1,Hgraph,-7.5,-7.1,-6.1326
Cc1ccc(Cl)cc1NC(=O)[C@@H](C)NS(=O)(=O)c1ccc(-n2cccn2)c(Cl)c1,P62166,Q9NPQ8,0.0592202988915126,-6.02893,397_ric8_virtual_library,0.9641612774464908,2.704476838594431,0.0,1,Taiga,-7.8,-8.2,-4.96315
CNS(=O)(=O)c1cccc(-c2ccc(-c3occc3Br)c([C@@H](C)[C@@H](N)C=O)c2)c1,P62166,Q9NPQ8,0.1352682380547311,-6.02873,141_ric8_virtual_library,0.9518018864258448,3.674647428056143,0.0,1,Freed2,-7.4,-7.7,-6.85621
CCc1ccc(S(N)(=O)=O)cc1NC(=O)[C@H](CC(=O)N(C)C)c1ccc(S(N)(=O)=O)cc1,P62166,Q9NPQ8,0.187229225399335,-6.02854,147_ric8_virtual_library,0.5671016733897175,2.956158568971404,0.0,1,Taiga,-7.3,-7.2,-4.78849
C[C@H](c1ccc(C(=O)C=O)cc1-c1cccc2c(S(N)(=O)=O)ccnc12)[C@H]([NH3+])C=O,P62166,Q9NPQ8,0.262520533048668,-6.02764,49_ric8_virtual_library,0.7419978220469459,3.9929362953706695,0.0,1,Freed2,-7.2,-6.8,-6.35975
O=C1C[C@H](c2ccc(Oc3ccccc3)cc2)C(=O)N1,P62166,Q9NPQ8,0.1582779763542796,-6.02429,233_ric8_virtual_library,0.5476667578261992,2.3427703251967387,0.0,1,Hgraph,-7.9,-8.0,-6.17836
CNCC(=O)/C=C/c1cc(NC(N)=O)ccc1-c1ccccc1N,P62166,Q9NPQ8,0.0527909040196797,-6.0233,434_ric8_virtual_library,0.5186701679951549,2.5722024940014983,0.0,1,Freed2,-6.7,-6.6,-5.04369
CC[C@@H]([NH3+])C(=O)c1ccc(-c2ccc(S(=O)(=O)NC)cc2C(=O)C(N)=O)s1,P62166,Q9NPQ8,0.2723091595767976,-6.02136,34_ric8_virtual_library,0.5783215089654418,3.61660980198815,0.0,1,Freed2,-6.7,-7.0,-6.73745
CC[C@@H](N)C(=O)/C(=N/S(N)(=O)=O)c1ccc(-c2ccc(Br)s2)cc1,P62166,Q9NPQ8,0.0859635280205764,-6.01598,411_ric8_virtual_library,0.8222305438074237,3.293029839406417,0.0,1,Freed2,-6.7,-6.9,-6.64127
C[C@@H](c1ccc(-c2ccc(C(=O)C(N)=O)c(S(C)(=O)=O)c2)c(Cl)c1)[C@H](N)C=O,P62166,Q9NPQ8,0.1571265596965573,-6.00452,125_ric8_virtual_library,0.7146324974524003,3.580678762216291,0.0,1,Freed2,-7.2,-7.5,-7.24246
CC[C@@H](N)C(=O)c1ccc(C(=O)CNC)cc1-c1c[nH]c2cc([SH](=O)=O)ccc12,P62166,Q9NPQ8,0.2472948638123442,-6.00349,145_ric8_virtual_library,0.5575437152641868,3.726279723209815,0.0,1,Freed2,-6.7,-6.5,-5.67183
NCC(=O)c1ccc(-c2ccccc2N)cc1-c1ncc(S(N)(=O)=O)cn1,P62166,Q9NPQ8,0.1910013680459164,-6.00271,142_ric8_virtual_library,0.5758530684866249,2.592462577222637,0.0,1,Freed2,-7.3,-6.9,-5.47214
CC[C@@H](N)C(=O)c1ccc(C(=O)C=O)cc1-c1ccc(S(=O)(=O)NC)s1,P62166,Q9NPQ8,0.1323537969181931,-6.00264,171_ric8_virtual_library,0.6251034930882416,3.2975505823610423,0.0,1,Freed2,-6.4,-6.2,-5.25272
CC[C@@H](N)C(=O)C(=O)[C@@H]([NH3+])[C@@H](C)c1ccc(-c2ccccc2S(C)(=O)=O)cc1,P62166,Q9NPQ8,0.0834642585072448,-5.99973,187_ric8_virtual_library,0.7556372682651167,3.737307224962919,0.0,1,Freed2,-7.4,-7.1,-5.86994
CN(C)C(=O)N(C(=O)C[C@@H]1CCC(=O)NC1=O)c1ccc(C[NH3+])cc1,P62166,Q9NPQ8,0.238201097518261,-5.9973,75_ric8_virtual_library,0.4873861314832038,3.715101592163876,0.0,1,Synthemol,-6.4,-6.4,-5.30479
C[C@H](c1cc2c(cc1-c1cc(S(N)(=O)=O)ccc1N1CCCC1=O)OCCO2)[C@H](N)C=O,P62166,Q9NPQ8,0.2694035023906887,-5.99692,96_ric8_virtual_library,0.6357691486226381,3.700180973217803,0.0,1,Freed2,-7.1,-6.7,-5.33429
C=NC(=O)[C@@H]([NH3+])[C@@H](C)c1cc(-c2ccc3c(c2)OCCO3)ccc1NC(N)=O,P62166,Q9NPQ8,0.1895818444428071,-5.99223,174_ric8_virtual_library,0.6565796743473983,3.871036974274503,0.0,1,Freed2,-7.0,-7.4,-6.52031
CNC(=O)Cc1ccc(NC(=O)C(=O)Nc2ccc(F)cc2S(C)(=O)=O)cc1,P62166,Q9NPQ8,0.1386125219196718,-5.98498,205_ric8_virtual_library,0.7021875190185589,2.161811593245657,0.0,1,Taiga,-8.4,-8.2,-6.7093
CC(=O)NC(=O)c1ccc(NC(=O)[C@H](C)[S@@](=O)Cc2ccc(Cl)cc2Cl)cc1,P62166,Q9NPQ8,0.0735416466550127,-5.9787,362_ric8_virtual_library,0.84250208533919,3.076731103829159,0.0,1,Taiga,-8.1,-8.1,-6.9279
CC(=O)[C@H](C)[C@@H]([NH3+])C(=O)c1ccc(-c2ccccc2Cl)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0467142245187048,-5.97187,200_ric8_virtual_library,0.7984030529942028,3.5382662769350333,0.0,1,Freed2,-7.0,-7.2,-6.41166
C[C@H](c1cccc2c(-c3cc(C(=O)CN)ccc3C(=O)C(N)=O)ccnc12)[C@@H](N)C=O,P62166,Q9NPQ8,0.4255119458989929,-5.97091,18_ric8_virtual_library,0.5682980913858597,3.7203508707707993,0.0,1,Freed2,-7.0,-6.7,-6.07259
C[C@H](c1ccc(-c2c[nH]c3cc(-c4cc5c(cc4S(C)(=O)=O)OCCO5)ccc23)cc1)[C@@H](N)C=O,P62166,Q9NPQ8,0.0877387074231066,-5.96922,395_ric8_virtual_library,0.776619739736538,3.6005337021913784,0.0,1,Freed2,-8.3,-8.1,-6.73184
COCC(=O)NNC(=O)[C@@H](C)NC(=O)c1c(Cl)ccc2ccccc12,P62166,Q9NPQ8,0.0213701446593491,-5.96865,500_ric8_virtual_library,0.6961658076164644,2.570070026159547,0.0,1,Taiga,-7.3,-7.1,-6.45596
C[C@H](c1ccc(-c2ccc(-c3ccccc3N)s2)cc1S(C)(=O)=O)[C@@H](N)C=O,P62166,Q9NPQ8,0.0721981824151066,-5.96652,405_ric8_virtual_library,0.8693489324528163,3.5195598513973803,0.0,1,Freed2,-7.2,-7.7,-5.97573
